source,target,sign,source_db,confidence
PRDM14,WWC1,1,dorothea,
PRDM14,XXYLT1,1,dorothea,
PRDM14,ZBTB17,1,dorothea,
PRDM14,ZDHHC14,1,dorothea,
PRDM14,ZMIZ1,1,dorothea,
PRDM14,ZMYND8,1,dorothea,
PRDM14,ZNF423,1,dorothea,
PROX1,ADD3,1,dorothea,
PROX1,ARHGAP42,1,dorothea,
PROX1,ARHGEF2,1,dorothea,
PROX1,ATP1A1,1,dorothea,
PROX1,DNM2,1,dorothea,
PROX1,GRIN2B,1,dorothea,
PROX1,IGF1R,1,dorothea,
PROX1,MAPKAPK3,1,dorothea,
PROX1,NEDD4L,1,dorothea,
PROX1,NRP2,1,dorothea,
PROX1,OSBPL10,1,dorothea,
PROX1,PCYT1A,1,dorothea,
PROX1,PLCB4,1,dorothea,
PROX1,PLEKHA7,1,dorothea,
PROX1,SAP30BP,1,dorothea,
PROX1,SEMA3A,1,dorothea,
PROX1,SOX13,1,dorothea,
PROX1,SPRED2,1,dorothea,
PROX1,TNS3,1,dorothea,
PROX1,ZNF608,1,dorothea,
RARA,BTG2,1,dorothea,
RARA,CASP9,1,dorothea,
RARA,CRABP2,1,dorothea,
RARA,CYP26A1,1,dorothea,
RARA,ETS1,1,dorothea,
RARA,HNF4A,1,dorothea,
RARA,IER3,1,dorothea,
RARA,MAOB,1,dorothea,
RARA,MYC,1,dorothea,
RARA,NRIP1,1,dorothea,
RARA,PCK1,1,dorothea,
RARA,RARG,1,dorothea,
RARA,RPTOR,1,dorothea,
RARA,TNFAIP2,1,dorothea,
RBPJ,HES1,1,dorothea,
RBPJ,NFKB1,1,dorothea,
RBPJ,FNDC3B,1,dorothea,
RBPJ,WIPF1,1,dorothea,
RBPJ,ARHGEF3,1,dorothea,
RBPJ,ASAP1,1,dorothea,
RBPJ,BCAT1,1,dorothea,
RBPJ,CASP8,1,dorothea,
RBPJ,CBLB,1,dorothea,
RBPJ,CDK17,1,dorothea,
RBPJ,CEP85L,1,dorothea,
RBPJ,CXCR4,1,dorothea,
RBPJ,DPYSL2,1,dorothea,
RBPJ,FCHSD2,1,dorothea,
RBPJ,FMNL2,1,dorothea,
RBPJ,FOXP1,1,dorothea,
RBPJ,GAS7,1,dorothea,
RBPJ,GNA12,1,dorothea,
RBPJ,GPATCH2L,1,dorothea,
RBPJ,GPCPD1,1,dorothea,
RBPJ,GSN,1,dorothea,
RBPJ,IFNGR1,1,dorothea,
RBPJ,INPP4A,1,dorothea,
RBPJ,LIMS1,1,dorothea,
RBPJ,LPP,1,dorothea,
RBPJ,LYST,1,dorothea,
RBPJ,MKNK2,1,dorothea,
RBPJ,NSMCE2,1,dorothea,
RBPJ,NUMB,1,dorothea,
RBPJ,PIP4K2A,1,dorothea,
RBPJ,PLEC,1,dorothea,
RBPJ,PMAIP1,1,dorothea,
RBPJ,RFX3,1,dorothea,
RBPJ,SEMA4D,1,dorothea,
RBPJ,SH3KBP1,1,dorothea,
RBPJ,SIPA1L1,1,dorothea,
RBPJ,SLC12A8,1,dorothea,
RBPJ,SNX25,1,dorothea,
RBPJ,TCF4,1,dorothea,
RBPJ,THADA,1,dorothea,
RBPJ,TNIP1,1,dorothea,
RBPJ,WWTR1,1,dorothea,
RBPJ,ZBTB38,1,dorothea,
REL,F3,1,dorothea,
REL,IER3,1,dorothea,
REL,NFKBIA,1,dorothea,
RELA,AGT,1,dorothea,
RELA,BNIP3,-1,dorothea,
RELA,CD74,1,dorothea,
RELA,COL1A1,-1,dorothea,
RELA,CXCL2,1,dorothea,
RELA,ELF3,1,dorothea,
RELA,F3,1,dorothea,
RELA,FCGRT,1,dorothea,
RELA,GADD45G,1,dorothea,
RELA,HDAC1,1,dorothea,
RELA,HIF1A,1,dorothea,
RELA,IER3,1,dorothea,
RELA,MICA,1,dorothea,
RELA,NFKB2,1,dorothea,
RELA,NR4A1,1,dorothea,
RELA,PPARA,1,dorothea,
RELA,PTPN13,1,dorothea,
RELA,SOCS3,1,dorothea,
RELA,TNFRSF10A,1,dorothea,
RELA,TP53,1,dorothea,
RFX2,DPCD,1,dorothea,
RFX2,ENDOV,1,dorothea,
RFX2,KIAA0753,1,dorothea,
RFX2,MAPK10,1,dorothea,
RFX2,MAPRE2,1,dorothea,
RFX2,PACRGL,1,dorothea,
RFX2,PICK1,1,dorothea,
RFX2,POLL,1,dorothea,
RFX2,POLRMT,1,dorothea,
RFX2,STRN4,1,dorothea,
RFX2,TBCEL,1,dorothea,
RFX2,THAP10,1,dorothea,
RFX2,TTC30B,1,dorothea,
RFX2,TXNDC17,1,dorothea,
RFX5,CD74,1,dorothea,
RUNX2,PSD3,1,dorothea,
RUNX2,ALCAM,1,dorothea,
RUNX2,APP,1,dorothea,
RUNX2,CBLB,1,dorothea,
RUNX2,CHN2,1,dorothea,
RUNX2,COL14A1,1,dorothea,
RUNX2,CSGALNACT1,1,dorothea,
RUNX2,DPYD,1,dorothea,
RUNX2,ETS1,1,dorothea,
RUNX2,FARP1,1,dorothea,
RUNX2,FAT1,1,dorothea,
RUNX2,GULP1,1,dorothea,
RUNX2,ITPR1,1,dorothea,
RUNX2,KIAA1217,1,dorothea,
RUNX2,LRIG1,1,dorothea,
RUNX2,MAPKAP1,1,dorothea,
RUNX2,MET,1,dorothea,
RUNX2,MICAL2,1,dorothea,
RUNX2,MID1,1,dorothea,
RUNX2,MRPS27,1,dorothea,
RUNX2,MYOF,1,dorothea,
RUNX2,NABP1,1,dorothea,
RUNX2,NEDD4L,1,dorothea,
RUNX2,NRG1,1,dorothea,
RUNX2,OSBPL3,1,dorothea,
RUNX2,PACSIN2,1,dorothea,
RUNX2,PAPPA,1,dorothea,
RUNX2,PBX1,1,dorothea,
RUNX2,PIP4K2A,1,dorothea,
RUNX2,PLCB1,1,dorothea,
RUNX2,PTK2,1,dorothea,
RUNX2,PTPRM,1,dorothea,
RUNX2,RBMS3,1,dorothea,
RUNX2,RFTN1,1,dorothea,
RUNX2,SEMA5A,1,dorothea,
RUNX2,SVIL,1,dorothea,
RUNX2,TBXAS1,1,dorothea,
RUNX2,TCF4,1,dorothea,
RUNX2,TIAM2,1,dorothea,
RUNX2,TLE4,1,dorothea,
RUNX2,TNS1,1,dorothea,
RUNX2,TSPAN5,1,dorothea,
RUNX2,WIPF1,1,dorothea,
RXRA,NR1H3,1,dorothea,
RXRA,PLD1,1,dorothea,
RXRA,SREBF1,1,dorothea,
SMAD1,CDKN1A,1,dorothea,
SMAD1,ID2,1,dorothea,
SMAD1,ID3,1,dorothea,
SMAD1,SPP1,1,dorothea,
SMAD1,GDF15,1,dorothea,
SMAD1,ARHGEF3,1,dorothea,
SMAD1,ARID1A,1,dorothea,
SMAD1,CTNNB1,1,dorothea,
SMAD1,IGF2R,1,dorothea,
SMAD1,LYN,1,dorothea,
SMAD1,MRPS27,1,dorothea,
SMAD1,TANC1,1,dorothea,
SMAD1,XPO7,1,dorothea,
SMAD3,AHR,1,dorothea,
SMAD3,ANKRD1,1,dorothea,
SMAD3,COL1A1,1,dorothea,
SMAD3,COL6A1,1,dorothea,
SMAD3,COL7A1,1,dorothea,
SMAD3,EPO,1,dorothea,
SMAD3,GLI2,1,dorothea,
SMAD3,JUN,1,dorothea,
SMAD3,MET,1,dorothea,
SMAD3,MYC,1,dorothea,
SMAD3,POR,1,dorothea,
SMAD3,TIMP1,1,dorothea,
SMAD3,VEGFA,1,dorothea,
SMAD3,ZFP36,1,dorothea,
SMAD4,AHR,1,dorothea,
SMAD4,COL7A1,1,dorothea,
SMAD4,EPO,1,dorothea,
SMAD4,IHH,1,dorothea,
SMAD4,JUN,1,dorothea,
SMAD4,MET,1,dorothea,
SMAD4,MYC,1,dorothea,
SMAD4,POR,1,dorothea,
SMAD4,SMAD7,1,dorothea,
SMAD4,ZFP36,1,dorothea,
SMAD5,ID3,1,dorothea,
SMAD5,ARID1B,1,dorothea,
SMAD5,ATXN2,1,dorothea,
SMAD5,DMTF1,1,dorothea,
SMAD5,HMGB1,1,dorothea,
SMAD5,HNRNPA3,1,dorothea,
SMAD5,NR3C1,1,dorothea,
SMAD5,REV1,1,dorothea,
SMAD5,RHOBTB3,1,dorothea,
SMAD5,SMC4,1,dorothea,
SMAD5,SP3,1,dorothea,
SNAPC4,ANAPC7,1,dorothea,
SNAPC4,BRF1,1,dorothea,
SNAPC4,DNMT1,1,dorothea,
SNAPC4,ELAC2,1,dorothea,
SNAPC4,LRSAM1,1,dorothea,
SNAPC4,MBD3,1,dorothea,
SNAPC4,MYO9B,1,dorothea,
SNAPC4,NUP85,1,dorothea,
SNAPC4,PARP2,1,dorothea,
SNAPC4,PASK,1,dorothea,
SNAPC4,PELP1,1,dorothea,
SNAPC4,PRPF31,1,dorothea,
SNAPC4,QTRT1,1,dorothea,
SNAPC4,RAB40C,1,dorothea,
SNAPC4,RINT1,1,dorothea,
SNAPC4,SCAP,1,dorothea,
SNAPC4,SH2D3A,1,dorothea,
SNAPC4,SPG7,1,dorothea,
SNAPC4,TAB1,1,dorothea,
SNAPC4,TBCD,1,dorothea,
SNAPC4,TECPR1,1,dorothea,
SNAPC4,TMEM259,1,dorothea,
SNAPC4,WDR59,1,dorothea,
SNAPC4,WDR74,1,dorothea,
SNAPC4,ZBTB48,1,dorothea,
SNAPC4,ZNF335,1,dorothea,
SOX11,ANK2,1,dorothea,
SOX11,CACHD1,1,dorothea,
SOX11,DMD,1,dorothea,
SOX11,DOCK4,1,dorothea,
SOX11,DST,1,dorothea,
SOX11,ERC1,1,dorothea,
SOX11,MAP4K4,1,dorothea,
SOX11,MID1,1,dorothea,
SOX11,NEDD4L,1,dorothea,
SOX11,PCLO,1,dorothea,
SOX11,PTK2,1,dorothea,
SOX11,RAPGEF5,1,dorothea,
SOX11,RIMS2,1,dorothea,
SOX11,SOX5,1,dorothea,
SOX11,TANC1,1,dorothea,
SOX11,TEAD1,1,dorothea,
SOX11,ZBTB20,1,dorothea,
SOX13,GSN,1,dorothea,
SOX13,LRP5,1,dorothea,
SOX13,AFF1,1,dorothea,
SOX13,AXIN2,1,dorothea,
SOX13,BMF,1,dorothea,
SOX13,CARD10,1,dorothea,
SOX13,CBX2,1,dorothea,
SOX13,CFLAR,1,dorothea,
SOX13,CLMN,1,dorothea,
SOX13,CTDSP1,1,dorothea,
SOX13,DAB2IP,1,dorothea,
SOX13,DUSP6,1,dorothea,
SOX13,FOXP1,1,dorothea,
SOX13,FRY,1,dorothea,
SOX13,GPRC5C,1,dorothea,
SOX13,JAG1,1,dorothea,
SOX13,KIAA1217,1,dorothea,
SOX13,LIMD1,1,dorothea,
SOX13,MAP4K4,1,dorothea,
SOX13,MTSS1,1,dorothea,
SOX13,NID1,1,dorothea,
SOX13,NR2F2,1,dorothea,
SOX13,PIK3R1,1,dorothea,
SOX13,PIM1,1,dorothea,
SOX13,PTP4A1,1,dorothea,
SOX13,RCAN1,1,dorothea,
SOX13,RERE,1,dorothea,
SOX13,RGS12,1,dorothea,
SOX13,SCARB1,1,dorothea,
SOX13,SERPINA1,1,dorothea,
SOX13,SORBS3,1,dorothea,
SOX13,SOX5,1,dorothea,
SOX13,SOX6,1,dorothea,
SOX13,TGIF1,1,dorothea,
SOX13,TTLL4,1,dorothea,
SOX2,CCND1,1,dorothea,
SOX2,DLGAP1,1,dorothea,
SOX2,GLI2,1,dorothea,
SOX2,HHAT,1,dorothea,
SOX2,NANOG,1,dorothea,
SOX6,ANK3,1,dorothea,
SOX6,APLF,1,dorothea,
SOX6,ATP2B4,1,dorothea,
SOX6,BCOR,1,dorothea,
SOX6,DNAJC6,1,dorothea,
SOX6,DUSP10,1,dorothea,
SOX6,EPB41L2,1,dorothea,
SOX6,GTDC1,1,dorothea,
SOX6,LDLR,1,dorothea,
SOX6,LYN,1,dorothea,
SOX6,MAGI1,1,dorothea,
SOX6,NEK5,1,dorothea,
SOX6,NFASC,1,dorothea,
SOX6,PARD3B,1,dorothea,
SOX6,PIP5K1B,1,dorothea,
SOX6,PLLP,1,dorothea,
SOX6,PPFIBP2,1,dorothea,
SOX6,SCARB1,1,dorothea,
SOX6,SMAD3,1,dorothea,
SOX6,SOX5,1,dorothea,
SOX6,STXBP5,1,dorothea,
SOX6,TBC1D14,1,dorothea,
SOX6,TGIF1,1,dorothea,
SOX6,UTRN,1,dorothea,
SOX9,CEACAM1,1,dorothea,
SOX9,CLDN7,1,dorothea,
SP1,ACAN,1,dorothea,
SP1,ACTA1,1,dorothea,
SP1,ACTC1,1,dorothea,
SP1,ADA,1,dorothea,
SP1,AGT,1,dorothea,
SP1,ALDOA,1,dorothea,
SP1,APOA1,1,dorothea,
SP1,APOE,1,dorothea,
SP1,ATF2,1,dorothea,
SP1,ATM,1,dorothea,
SP1,BAX,1,dorothea,
SP1,BIRC5,1,dorothea,
SP1,BRCA1,1,dorothea,
SP1,C1QBP,1,dorothea,
SP1,CAT,1,dorothea,
SP1,CAV1,1,dorothea,
SP1,CCK,1,dorothea,
SP1,CD83,1,dorothea,
SP1,CD9,1,dorothea,
SP1,CDC25C,1,dorothea,
SP1,CDH3,1,dorothea,
SP1,CDK1,1,dorothea,
SP1,CDKN2D,1,dorothea,
SP1,CENPW,1,dorothea,
SP1,COL18A1,1,dorothea,
SP1,COL1A1,-1,dorothea,
SP1,COL1A2,1,dorothea,
SP1,COL7A1,1,dorothea,
SP1,CRMP1,-1,dorothea,
SP1,CSNK2A1,1,dorothea,
SP1,CTSD,1,dorothea,
SP1,CYP11A1,1,dorothea,
SP1,CYP19A1,1,dorothea,
SP1,CYP3A5,1,dorothea,
SP1,DCK,1,dorothea,
SP1,DRG2,1,dorothea,
SP1,ETS2,1,dorothea,
SP1,F10,1,dorothea,
SP1,F2R,1,dorothea,
SP1,F3,1,dorothea,
SP1,F7,1,dorothea,
SP1,FES,1,dorothea,
SP1,FN1,1,dorothea,
SP1,FOS,1,dorothea,
SP1,FOSL1,1,dorothea,
SP1,FURIN,1,dorothea,
SP1,HMGA2,1,dorothea,
SP1,HNF4A,1,dorothea,
SP1,HSPA1A,1,dorothea,
SP1,HSPB1,1,dorothea,
SP1,IER3,1,dorothea,
SP1,IFNGR1,1,dorothea,
SP1,IGF1R,1,dorothea,
SP1,IGFBP4,1,dorothea,
SP1,IMPDH2,1,dorothea,
SP1,ITGA2,1,dorothea,
SP1,JUN,1,dorothea,
SP1,KIT,1,dorothea,
SP1,KLF8,1,dorothea,
SP1,KRT18,1,dorothea,
SP1,LCAT,1,dorothea,
SP1,MAOB,1,dorothea,
SP1,MCL1,1,dorothea,
SP1,MCTS1,1,dorothea,
SP1,MME,1,dorothea,
SP1,MPG,1,dorothea,
SP1,MYBL2,1,dorothea,
SP1,MYC,1,dorothea,
SP1,NFKB2,1,dorothea,
SP1,NOL7,1,dorothea,
SP1,NPY,1,dorothea,
SP1,NQO2,1,dorothea,
SP1,NR3C1,1,dorothea,
SP1,ODC1,1,dorothea,
SP1,PAX6,1,dorothea,
SP1,PCNA,1,dorothea,
SP1,PDE6A,1,dorothea,
SP1,PDGFB,1,dorothea,
SP1,PDGFC,1,dorothea,
SP1,PDHA1,1,dorothea,
SP1,PIM1,1,dorothea,
SP1,POLB,-1,dorothea,
SP1,PROC,1,dorothea,
SP1,PSEN1,1,dorothea,
SP1,PTN,1,dorothea,
SP1,RB1,1,dorothea,
SP1,REL,1,dorothea,
SP1,RNLS,1,dorothea,
SP1,SLC25A5,1,dorothea,
SP1,SMAD4,1,dorothea,
SP1,SPP1,1,dorothea,
SP1,SPRY2,1,dorothea,
SP1,SRC,1,dorothea,
SP1,STAR,1,dorothea,
SP1,STK11,1,dorothea,
SP1,TCN2,1,dorothea,
SP1,TFPI2,1,dorothea,
SP1,TGFBR2,1,dorothea,
SP1,TIMP2,1,dorothea,
SP1,TINF2,1,dorothea,
SP1,TNNC1,1,dorothea,
SP1,TP53,1,dorothea,
SP1,TPI1,1,dorothea,
SP1,TPMT,1,dorothea,
SP1,TYMS,1,dorothea,
SP1,UBC,1,dorothea,
SP1,UNG,1,dorothea,
SP2,ARHGEF1,1,dorothea,
SP2,BCAS3,1,dorothea,
SP2,CHD8,1,dorothea,
SP2,HNRNPUL1,1,dorothea,
SP2,JUP,1,dorothea,
SP2,MIA3,1,dorothea,
SP2,MON1B,1,dorothea,
SP2,NFYC,1,dorothea,
SP2,NUP214,1,dorothea,
SP2,RERE,1,dorothea,
SP2,RFWD3,1,dorothea,
SP2,SAP130,1,dorothea,
SP2,SCAF8,1,dorothea,
SP2,SOD2,1,dorothea,
SP2,USP16,1,dorothea,
SP2,ZSCAN25,1,dorothea,
SP3,CCND1,1,dorothea,
SP3,CD83,1,dorothea,
SP3,CDKN2D,1,dorothea,
SP3,COL1A1,1,dorothea,
SP3,CTSB,1,dorothea,
SP3,CYP3A5,1,dorothea,
SP3,F2,1,dorothea,
SP3,F2R,1,dorothea,
SP3,HMGA2,1,dorothea,
SP3,ITGA2,1,dorothea,
SP3,ITGAV,1,dorothea,
SP3,LCAT,1,dorothea,
SP3,MAOB,1,dorothea,
SP3,MMP2,1,dorothea,
SP3,MYC,1,dorothea,
SP3,PLAUR,1,dorothea,
SP3,SLC1A3,1,dorothea,
SP3,TCN2,1,dorothea,
SP3,TIMP1,1,dorothea,
SP3,TIMP2,1,dorothea,
SP3,TPMT,1,dorothea,
SP3,UBC,1,dorothea,
SP3,VEGFA,1,dorothea,
SP4,CCND1,1,dorothea,
SP4,PDE6B,1,dorothea,
SP4,RNF38,1,dorothea,
SP4,ZNF131,1,dorothea,
SP4,APOE,1,dorothea,
SP4,ASAH1,1,dorothea,
SP4,BAZ2B,1,dorothea,
SP4,CDC42EP4,1,dorothea,
SP4,CFL1,1,dorothea,
SP4,DDX54,1,dorothea,
SP4,DLC1,1,dorothea,
SP4,FCHO1,1,dorothea,
SP4,GPR137,1,dorothea,
SP4,GTF2A1,1,dorothea,
SP4,HNRNPA3,1,dorothea,
SP4,HYOU1,1,dorothea,
SP4,ILF3,1,dorothea,
SP4,JADE1,1,dorothea,
SP4,KANSL1,1,dorothea,
SP4,LTBP4,1,dorothea,
SP4,MAD2L2,1,dorothea,
SP4,MAN2A1,1,dorothea,
SP4,MAT2B,1,dorothea,
SP4,MGA,1,dorothea,
SP4,MUS81,1,dorothea,
SP4,MXI1,1,dorothea,
SP4,MYADM,1,dorothea,
SP4,NFYC,1,dorothea,
SP4,NMT2,1,dorothea,
SP4,NR1H2,1,dorothea,
SP4,PCM1,1,dorothea,
SP4,PSIP1,1,dorothea,
SP4,PTPN4,1,dorothea,
SP4,RABEP2,1,dorothea,
SP4,RERE,1,dorothea,
SP4,SAP130,1,dorothea,
SP4,SLC12A5,1,dorothea,
SP4,SLC1A5,1,dorothea,
SP4,SNX8,1,dorothea,
SP4,SP3,1,dorothea,
SP4,STAG2,1,dorothea,
SP4,SYDE2,1,dorothea,
SP4,TMEM18,1,dorothea,
SP4,TRPM7,1,dorothea,
SP4,TSPAN9,1,dorothea,
SPIB,PRDM1,1,dorothea,
SPIB,XBP1,1,dorothea,
SPIB,ARHGAP24,1,dorothea,
SPIB,BBS9,1,dorothea,
SPIB,BCL11A,1,dorothea,
SPIB,BHLHE40,1,dorothea,
SPIB,CCDC88C,1,dorothea,
SPIB,CDYL,1,dorothea,
SPIB,CNTN4,1,dorothea,
SPIB,DLGAP1,1,dorothea,
SPIB,DTNB,1,dorothea,
SPIB,ECE1,1,dorothea,
SPIB,ELMO1,1,dorothea,
SPIB,GMDS,1,dorothea,
SPIB,ITPR1,1,dorothea,
SPIB,KDM4C,1,dorothea,
SPIB,NDRG1,1,dorothea,
SPIB,NUP210,1,dorothea,
SPIB,PPFIBP2,1,dorothea,
SPIB,RAPGEF1,1,dorothea,
SPIB,RASSF2,1,dorothea,
SPIB,RFX3,1,dorothea,
SPIB,SP110,1,dorothea,
SPIB,ST14,1,dorothea,
SPIB,SYNE2,1,dorothea,
SPIB,TBC1D4,1,dorothea,
SPIB,TNFAIP8,1,dorothea,
SPIB,UCP2,1,dorothea,
SPIB,VOPP1,1,dorothea,
SPIB,WNK1,1,dorothea,
SPIB,ZNF608,1,dorothea,
SREBF1,ACACA,1,dorothea,
SREBF1,ACACB,1,dorothea,
SREBF1,FASN,1,dorothea,
SREBF1,FDFT1,1,dorothea,
SREBF1,FDPS,1,dorothea,
SREBF1,HK2,1,dorothea,
SREBF1,HMGCR,1,dorothea,
SREBF1,HMGCS1,1,dorothea,
SREBF1,HMOX1,1,dorothea,
SREBF1,INSIG1,1,dorothea,
SREBF1,NPC1,1,dorothea,
SREBF1,PCYT2,1,dorothea,
SREBF1,PIK3R3,1,dorothea,
SREBF1,SCD,1,dorothea,
SREBF1,SLC2A4,1,dorothea,
SREBF1,SQLE,1,dorothea,
SREBF2,ACLY,1,dorothea,
SREBF2,EBP,1,dorothea,
SREBF2,FDFT1,1,dorothea,
SREBF2,INSIG1,1,dorothea,
SREBF2,PCYT2,1,dorothea,
SREBF2,SQLE,1,dorothea,
SREBF2,STARD4,1,dorothea,
SRF,ACTA1,1,dorothea,
SRF,ACTB,1,dorothea,
SRF,ACTC1,1,dorothea,
SRF,DMD,1,dorothea,
SRF,EGR1,1,dorothea,
STAT1,A2M,1,dorothea,
STAT1,ADAR,1,dorothea,
STAT1,AGFG2,-1,dorothea,
STAT1,AOX1,1,dorothea,
STAT1,APOE,1,dorothea,
STAT1,APP,1,dorothea,
STAT1,ATG4C,1,dorothea,
STAT1,B3GAT3,1,dorothea,
STAT1,BAX,1,dorothea,
STAT1,BCL6,1,dorothea,
STAT1,BRD8,1,dorothea,
STAT1,BST2,1,dorothea,
STAT1,CCL2,1,dorothea,
STAT1,CCND1,1,dorothea,
STAT1,CCND2,1,dorothea,
STAT1,CCND3,1,dorothea,
STAT1,CDC7,-1,dorothea,
STAT1,COL1A1,1,dorothea,
STAT1,COL1A2,1,dorothea,
STAT1,CREM,1,dorothea,
STAT1,CTSB,1,dorothea,
STAT1,CTSL,1,dorothea,
STAT1,CYP19A1,1,dorothea,
STAT1,DCLRE1C,1,dorothea,
STAT1,DDX50,1,dorothea,
STAT1,DIMT1,1,dorothea,
STAT1,DUOX2,1,dorothea,
STAT1,EARS2,1,dorothea,
STAT1,EDEM2,1,dorothea,
STAT1,EGFR,1,dorothea,
STAT1,EGLN3,1,dorothea,
STAT1,EIF2AK1,1,dorothea,
STAT1,EIF2AK2,1,dorothea,
STAT1,EIF2AK3,1,dorothea,
STAT1,ELP3,1,dorothea,
STAT1,FBXO5,1,dorothea,
STAT1,FOS,1,dorothea,
STAT1,GATA3,1,dorothea,
STAT1,GLS,1,dorothea,
STAT1,GREB1,1,dorothea,
STAT1,GSTK1,1,dorothea,
STAT1,HCFC1,-1,dorothea,
STAT1,HDAC7,1,dorothea,
STAT1,HSPB1,1,dorothea,
STAT1,IDO1,1,dorothea,
STAT1,IFI35,1,dorothea,
STAT1,IFI6,1,dorothea,
STAT1,IFIT1,1,dorothea,
STAT1,IFIT3,1,dorothea,
STAT1,IFITM1,1,dorothea,
STAT1,IFITM3,1,dorothea,
STAT1,IFNLR1,1,dorothea,
STAT1,IGF1,1,dorothea,
STAT1,IGFLR1,1,dorothea,
STAT1,IL18BP,1,dorothea,
STAT1,IL1R1,1,dorothea,
STAT1,IL6ST,1,dorothea,
STAT1,INO80,1,dorothea,
STAT1,IRF2,1,dorothea,
STAT1,IRF9,1,dorothea,
STAT1,ISG15,1,dorothea,
STAT1,ISG20,1,dorothea,
STAT1,JUN,1,dorothea,
STAT1,JUNB,1,dorothea,
STAT1,KIF2A,1,dorothea,
STAT1,LAP3,1,dorothea,
STAT1,MAN1A1,1,dorothea,
STAT1,MAT2A,1,dorothea,
STAT1,MCL1,1,dorothea,
STAT1,MED16,1,dorothea,
STAT1,MET,1,dorothea,
STAT1,MTMR9,1,dorothea,
STAT1,MX1,1,dorothea,
STAT1,MYC,1,dorothea,
STAT1,MYD88,1,dorothea,
STAT1,NAA35,-1,dorothea,
STAT1,NMI,1,dorothea,
STAT1,PARP14,1,dorothea,
STAT1,PIM1,1,dorothea,
STAT1,PLSCR1,1,dorothea,
STAT1,PPIP5K2,1,dorothea,
STAT1,PROS1,1,dorothea,
STAT1,PTTG1IP,1,dorothea,
STAT1,PWP2,1,dorothea,
STAT1,RBAK,1,dorothea,
STAT1,REV3L,1,dorothea,
STAT1,RIPK1,1,dorothea,
STAT1,RNF213,1,dorothea,
STAT1,SCARB1,1,dorothea,
STAT1,SEMA4B,1,dorothea,
STAT1,SMARCA4,1,dorothea,
STAT1,SOCS2,1,dorothea,
STAT1,SOCS3,1,dorothea,
STAT1,SOCS4,1,dorothea,
STAT1,SOCS5,1,dorothea,
STAT1,SOCS6,1,dorothea,
STAT1,SOCS7,1,dorothea,
STAT1,STAT3,1,dorothea,
STAT1,TAP1,1,dorothea,
STAT1,TFF1,1,dorothea,
STAT1,TIMP1,1,dorothea,
STAT1,TRIM25,1,dorothea,
STAT1,UBR1,1,dorothea,
STAT1,VEGFA,1,dorothea,
STAT1,VPS33B,1,dorothea,
STAT1,ZC3HAV1,1,dorothea,
STAT1,ZFP1,1,dorothea,
STAT1,ZFP30,1,dorothea,
STAT1,ZNF107,1,dorothea,
STAT1,ZNF112,1,dorothea,
STAT1,ZNF114,1,dorothea,
STAT1,ZNF12,1,dorothea,
STAT1,ZNF124,1,dorothea,
STAT1,ZNF140,1,dorothea,
STAT1,ZNF155,1,dorothea,
STAT1,ZNF169,1,dorothea,
STAT1,ZNF175,1,dorothea,
STAT1,ZNF181,1,dorothea,
STAT1,ZNF184,1,dorothea,
STAT1,ZNF19,1,dorothea,
STAT1,ZNF200,1,dorothea,
STAT1,ZNF222,1,dorothea,
STAT1,ZNF226,1,dorothea,
STAT1,ZNF227,1,dorothea,
STAT1,ZNF23,1,dorothea,
STAT1,ZNF230,1,dorothea,
STAT1,ZNF235,1,dorothea,
STAT1,ZNF251,1,dorothea,
STAT1,ZNF254,1,dorothea,
STAT1,ZNF267,1,dorothea,
STAT1,ZNF268,1,dorothea,
STAT1,ZNF273,1,dorothea,
STAT1,ZNF282,1,dorothea,
STAT1,ZNF302,1,dorothea,
STAT1,ZNF331,1,dorothea,
STAT1,ZNF333,1,dorothea,
STAT1,ZNF337,1,dorothea,
STAT1,ZNF33B,1,dorothea,
STAT1,ZNF343,1,dorothea,
STAT1,ZNF354A,1,dorothea,
STAT1,ZNF398,1,dorothea,
STAT1,ZNF417,1,dorothea,
STAT1,ZNF418,1,dorothea,
STAT1,ZNF419,1,dorothea,
STAT1,ZNF460,1,dorothea,
STAT1,ZNF490,1,dorothea,
STAT1,ZNF510,1,dorothea,
STAT1,ZNF519,1,dorothea,
STAT1,ZNF529,1,dorothea,
STAT1,ZNF546,1,dorothea,
STAT1,ZNF550,1,dorothea,
STAT1,ZNF567,1,dorothea,
STAT1,ZNF585A,1,dorothea,
STAT1,ZNF589,1,dorothea,
STAT1,ZNF596,1,dorothea,
STAT1,ZNF599,1,dorothea,
STAT1,ZNF613,1,dorothea,
STAT1,ZNF619,1,dorothea,
STAT1,ZNF630,1,dorothea,
STAT1,ZNF655,1,dorothea,
STAT1,ZNF669,1,dorothea,
STAT1,ZNF670,1,dorothea,
STAT1,ZNF680,1,dorothea,
STAT1,ZNF689,1,dorothea,
STAT1,ZNF721,1,dorothea,
STAT1,ZNF746,1,dorothea,
STAT1,ZNF764,1,dorothea,
STAT1,ZNF778,1,dorothea,
STAT1,ZNF782,1,dorothea,
STAT1,ZNF786,1,dorothea,
STAT1,ZNF79,1,dorothea,
STAT1,ZNF8,1,dorothea,
STAT1,ZNF81,1,dorothea,
STAT1,ZNF84,1,dorothea,
STAT1,ZNF860,1,dorothea,
STAT1,ZNF879,1,dorothea,
STAT2,BST2,1,dorothea,
