source,target,sign,source_db,confidence
RFX1,EHD1,1,dorothea,
RFX1,GPR137,1,dorothea,
RFX1,IP6K2,1,dorothea,
RFX1,ITFG2,1,dorothea,
RFX1,MAPRE2,1,dorothea,
RFX1,PDE4A,1,dorothea,
RFX1,PSMB7,1,dorothea,
RFX1,RFX2,1,dorothea,
RFX1,RIIAD1,1,dorothea,
RFX1,SPATA2,1,dorothea,
RFX1,SWSAP1,1,dorothea,
RFX1,SYNGAP1,1,dorothea,
RFX1,TRIT1,1,dorothea,
RFX1,TRP53BP1,1,dorothea,
RFX1,ZFP398,1,dorothea,
RFX2,4933427D14RIK,1,dorothea,
RFX2,5730480H06RIK,1,dorothea,
RFX2,CFAP61,1,dorothea,
RFX2,ENDOV,1,dorothea,
RFX2,MAPRE2,1,dorothea,
RFX2,MAPRE3,1,dorothea,
RFX2,PDE4A,1,dorothea,
RFX2,PICK1,1,dorothea,
RFX2,POLL,1,dorothea,
RFX2,POLRMT,1,dorothea,
RFX2,PRKCG,1,dorothea,
RFX2,STRN4,1,dorothea,
RFX2,TBCEL,1,dorothea,
RFX2,TXNDC17,1,dorothea,
RFX5,CD74,1,dorothea,
RFX5,H2-DMA,1,dorothea,
RFX5,BTN2A2,1,dorothea,
RFX5,TSPAN3,1,dorothea,
RUNX1,ARHGAP10,1,dorothea,
RUNX1,FYB,1,dorothea,
RUNX1,HIVEP3,1,dorothea,
RUNX1,LGALS3,1,dorothea,
RUNX1,MAD2L1,-1,dorothea,
RUNX1,MECOM,1,dorothea,
RUNX1,NFKB1,1,dorothea,
RUNX1,PIK3CD,1,dorothea,
RUNX1,PRKCB,1,dorothea,
RUNX1,PRR5L,1,dorothea,
RUNX1,SMAD3,1,dorothea,
RUNX2,PSD3,1,dorothea,
RUNX2,RUNX1,1,dorothea,
RUNX2,AFF3,1,dorothea,
RUNX2,ALCAM,1,dorothea,
RUNX2,AMPD3,1,dorothea,
RUNX2,ANKRD44,1,dorothea,
RUNX2,APP,1,dorothea,
RUNX2,CBLB,1,dorothea,
RUNX2,CHN2,1,dorothea,
RUNX2,CSGALNACT1,1,dorothea,
RUNX2,CUEDC1,1,dorothea,
RUNX2,ETL4,1,dorothea,
RUNX2,ETS1,1,dorothea,
RUNX2,FARP1,1,dorothea,
RUNX2,FAT1,1,dorothea,
RUNX2,GLI3,1,dorothea,
RUNX2,GRAMD3,1,dorothea,
RUNX2,GULP1,1,dorothea,
RUNX2,HMCN1,1,dorothea,
RUNX2,ITPR1,1,dorothea,
RUNX2,LRIG1,1,dorothea,
RUNX2,MAPKAP1,1,dorothea,
RUNX2,MET,1,dorothea,
RUNX2,MICAL2,1,dorothea,
RUNX2,MID1,1,dorothea,
RUNX2,MRPS27,1,dorothea,
RUNX2,MYOF,1,dorothea,
RUNX2,NABP1,1,dorothea,
RUNX2,NEDD4L,1,dorothea,
RUNX2,NRG1,1,dorothea,
RUNX2,OSBPL3,1,dorothea,
RUNX2,PACSIN2,1,dorothea,
RUNX2,PBX1,1,dorothea,
RUNX2,PIP4K2A,1,dorothea,
RUNX2,PLCB1,1,dorothea,
RUNX2,PTK2,1,dorothea,
RUNX2,PTPRM,1,dorothea,
RUNX2,RFTN1,1,dorothea,
RUNX2,SEMA5A,1,dorothea,
RUNX2,SVIL,1,dorothea,
RUNX2,TBXAS1,1,dorothea,
RUNX2,TCF4,1,dorothea,
RUNX2,TLE4,1,dorothea,
RUNX2,TNS1,1,dorothea,
RUNX2,TSPAN5,1,dorothea,
RUNX2,WIPF1,1,dorothea,
RUNX3,CASP8,1,dorothea,
RUNX3,CFLAR,-1,dorothea,
RUNX3,RUNX1,-1,dorothea,
RUNX3,TCF4,1,dorothea,
RUNX3,FYN,1,dorothea,
RUNX3,TCF7,1,dorothea,
RXRA,ABCC3,-1,dorothea,
RXRA,CPT1B,1,dorothea,
RXRA,HNF1A,1,dorothea,
RXRA,NOL7,1,dorothea,
RXRA,NR1H3,1,dorothea,
RXRA,PLD1,1,dorothea,
SIX5,APBA3,1,dorothea,
SIX5,BAHCC1,1,dorothea,
SIX5,BCAT2,1,dorothea,
SIX5,BOLA1,1,dorothea,
SIX5,FAM168A,1,dorothea,
SIX5,FUZ,1,dorothea,
SIX5,IRF2BP1,1,dorothea,
SIX5,MAF1,1,dorothea,
SIX5,MED25,1,dorothea,
SIX5,MGRN1,1,dorothea,
SIX5,NME4,1,dorothea,
SIX5,RFX1,1,dorothea,
SIX5,SCRIB,1,dorothea,
SIX5,SH2B1,1,dorothea,
SIX5,SLC4A2,1,dorothea,
SIX5,SPHK2,1,dorothea,
SIX5,TBC1D17,1,dorothea,
SIX5,TCEA2,1,dorothea,
SIX5,THAP11,1,dorothea,
SIX5,TSPAN4,1,dorothea,
SIX5,ZFP219,1,dorothea,
SIX5,ZFP524,1,dorothea,
SMAD1,ID2,1,dorothea,
SMAD1,ZEB2,1,dorothea,
SMAD1,ARHGEF3,1,dorothea,
SMAD1,ARID1A,1,dorothea,
SMAD1,CTNNB1,1,dorothea,
SMAD1,IGF2R,1,dorothea,
SMAD1,LYN,1,dorothea,
SMAD1,MRPS27,1,dorothea,
SMAD1,TANC1,1,dorothea,
SMAD1,XPO7,1,dorothea,
SMAD3,AHR,1,dorothea,
SMAD3,BAMBI,1,dorothea,
SMAD3,BGLAP,1,dorothea,
SMAD3,BGLAP3,1,dorothea,
SMAD3,CCND2,1,dorothea,
SMAD3,CDKN1A,1,dorothea,
SMAD3,FSTL3,1,dorothea,
SMAD3,GLI2,1,dorothea,
SMAD3,JUN,1,dorothea,
SMAD3,MET,1,dorothea,
SMAD3,POR,1,dorothea,
SMAD3,TERT,-1,dorothea,
SMAD3,TGFB1,-1,dorothea,
SMAD3,TIMP1,1,dorothea,
SMAD3,ZFP36,1,dorothea,
SMAD4,AHR,1,dorothea,
SMAD4,BAMBI,1,dorothea,
SMAD4,BGLAP,1,dorothea,
SMAD4,BGLAP3,1,dorothea,
SMAD4,BTRC,-1,dorothea,
SMAD4,CCN1,1,dorothea,
SMAD4,FSTL3,1,dorothea,
SMAD4,IHH,1,dorothea,
SMAD4,JUN,1,dorothea,
SMAD4,MET,1,dorothea,
SMAD4,MYC,1,dorothea,
SMAD4,POR,1,dorothea,
SMAD4,SMAD7,1,dorothea,
SMAD4,ZFP36,1,dorothea,
SMAD5,ARID1B,1,dorothea,
SMAD5,ATXN2,1,dorothea,
SMAD5,DMTF1,1,dorothea,
SMAD5,HMGB1,1,dorothea,
SMAD5,HNRNPA3,1,dorothea,
SMAD5,NR3C1,1,dorothea,
SMAD5,REV1,1,dorothea,
SMAD5,RHOBTB3,1,dorothea,
SMAD5,SMC4,1,dorothea,
SMAD5,SP3,1,dorothea,
SNAPC4,ANAPC7,1,dorothea,
SNAPC4,BRF1,1,dorothea,
SNAPC4,CACTIN,1,dorothea,
SNAPC4,DNMT1,1,dorothea,
SNAPC4,ELAC2,1,dorothea,
SNAPC4,FBXL19,1,dorothea,
SNAPC4,LRSAM1,1,dorothea,
SNAPC4,MBD3,1,dorothea,
SNAPC4,MYO9B,1,dorothea,
SNAPC4,NUP85,1,dorothea,
SNAPC4,PARP2,1,dorothea,
SNAPC4,PASK,1,dorothea,
SNAPC4,PELP1,1,dorothea,
SNAPC4,PRPF31,1,dorothea,
SNAPC4,PRR19,1,dorothea,
SNAPC4,QTRT1,1,dorothea,
SNAPC4,RAB40C,1,dorothea,
SNAPC4,RINT1,1,dorothea,
SNAPC4,SCAP,1,dorothea,
SNAPC4,SPG7,1,dorothea,
SNAPC4,TAB1,1,dorothea,
SNAPC4,TBCD,1,dorothea,
SNAPC4,TECPR1,1,dorothea,
SNAPC4,TMEM259,1,dorothea,
SNAPC4,WDR59,1,dorothea,
SNAPC4,WDR74,1,dorothea,
SNAPC4,ZBTB48,1,dorothea,
SNAPC4,ZFP335,1,dorothea,
SOX13,GSN,1,dorothea,
SOX13,LRP5,1,dorothea,
SOX13,AFF1,1,dorothea,
SOX13,AXIN2,1,dorothea,
SOX13,BMF,1,dorothea,
SOX13,CARD10,1,dorothea,
SOX13,CBX2,1,dorothea,
SOX13,CFLAR,1,dorothea,
SOX13,CLMN,1,dorothea,
SOX13,CTDSP1,1,dorothea,
SOX13,DAB2IP,1,dorothea,
SOX13,DUSP6,1,dorothea,
SOX13,EPS8,1,dorothea,
SOX13,ETL4,1,dorothea,
SOX13,FRY,1,dorothea,
SOX13,GPRC5C,1,dorothea,
SOX13,JAG1,1,dorothea,
SOX13,KYAT1,1,dorothea,
SOX13,LIMD1,1,dorothea,
SOX13,MAP4K4,1,dorothea,
SOX13,MTSS1,1,dorothea,
SOX13,NID1,1,dorothea,
SOX13,NR2F2,1,dorothea,
SOX13,PIK3R1,1,dorothea,
SOX13,PIM1,1,dorothea,
SOX13,PTP4A1,1,dorothea,
SOX13,RCAN1,1,dorothea,
SOX13,RERE,1,dorothea,
SOX13,RGS12,1,dorothea,
SOX13,SCARB1,1,dorothea,
SOX13,SORBS3,1,dorothea,
SOX13,SOX6,1,dorothea,
SOX13,SYN3,1,dorothea,
SOX13,TGIF1,1,dorothea,
SOX13,TTLL4,1,dorothea,
SOX2,GLI2,1,dorothea,
SOX2,GLI3,1,dorothea,
SOX2,HHAT,1,dorothea,
SOX2,ISL1,-1,dorothea,
SOX2,NTRK3,1,dorothea,
SOX6,ANK3,1,dorothea,
SOX6,APLF,1,dorothea,
SOX6,ATP2B4,1,dorothea,
SOX6,BCOR,1,dorothea,
SOX6,DNAJC6,1,dorothea,
SOX6,DUSP10,1,dorothea,
SOX6,EPB41L2,1,dorothea,
SOX6,FAM49B,1,dorothea,
SOX6,GTDC1,1,dorothea,
SOX6,LDLR,1,dorothea,
SOX6,LYN,1,dorothea,
SOX6,MAGI1,1,dorothea,
SOX6,NFASC,1,dorothea,
SOX6,PIP5K1B,1,dorothea,
SOX6,PPFIBP2,1,dorothea,
SOX6,SCARB1,1,dorothea,
SOX6,SMAD3,1,dorothea,
SOX6,STXBP5,1,dorothea,
SOX6,TBC1D14,1,dorothea,
SOX6,TGIF1,1,dorothea,
SOX6,UTRN,1,dorothea,
SOX6,ZEB2,1,dorothea,
SP1,ABCB1A,1,dorothea,
SP1,ABCB1B,1,dorothea,
SP1,ABCC3,1,dorothea,
SP1,ADA,1,dorothea,
SP1,ADAM10,1,dorothea,
SP1,ADAM17,1,dorothea,
SP1,ADGRE5,1,dorothea,
SP1,ADRA2B,1,dorothea,
SP1,ADRB3,1,dorothea,
SP1,AGTR1A,1,dorothea,
SP1,ALDOA,1,dorothea,
SP1,APEX1,-1,dorothea,
SP1,APOE,1,dorothea,
SP1,ATF2,1,dorothea,
SP1,ATM,1,dorothea,
SP1,ATP1A3,1,dorothea,
SP1,ATP2A2,1,dorothea,
SP1,B4GALT1,1,dorothea,
SP1,BAX,1,dorothea,
SP1,BIRC5,1,dorothea,
SP1,BLMH,1,dorothea,
SP1,BRCA1,1,dorothea,
SP1,BRD7,1,dorothea,
SP1,C1QBP,1,dorothea,
SP1,CAR9,1,dorothea,
SP1,CAT,1,dorothea,
SP1,CCN2,1,dorothea,
SP1,CD151,1,dorothea,
SP1,CD9,1,dorothea,
SP1,CDC25C,1,dorothea,
SP1,CDH3,1,dorothea,
SP1,CDK1,1,dorothea,
SP1,CDK6,-1,dorothea,
SP1,CDKN1B,1,dorothea,
SP1,CDKN2B,1,dorothea,
SP1,CDKN2D,1,dorothea,
SP1,CENPW,1,dorothea,
SP1,CERS2,1,dorothea,
SP1,COL18A1,1,dorothea,
SP1,CREM,1,dorothea,
SP1,CRMP1,-1,dorothea,
SP1,CSNK2A1,1,dorothea,
SP1,CTSD,1,dorothea,
SP1,CYP27A1,1,dorothea,
SP1,DCK,1,dorothea,
SP1,DRG2,1,dorothea,
SP1,E2F1,1,dorothea,
SP1,EAPP,1,dorothea,
SP1,EGFR,-1,dorothea,
SP1,ETS2,1,dorothea,
SP1,EZR,1,dorothea,
SP1,F2R,1,dorothea,
SP1,F3,1,dorothea,
SP1,FES,1,dorothea,
SP1,FN1,1,dorothea,
SP1,FOS,1,dorothea,
SP1,FURIN,1,dorothea,
SP1,FXR2,1,dorothea,
SP1,GCLC,1,dorothea,
SP1,GFER,1,dorothea,
SP1,GJA6,1,dorothea,
SP1,GSTP1,1,dorothea,
SP1,GSTP2,1,dorothea,
SP1,H2-BL,1,dorothea,
SP1,H2-Q5,1,dorothea,
SP1,HDAC4,1,dorothea,
SP1,HNF4A,1,dorothea,
SP1,HRAS,1,dorothea,
SP1,HSPA1A,1,dorothea,
SP1,HSPB1,1,dorothea,
SP1,HTT,1,dorothea,
SP1,IER3,1,dorothea,
SP1,IFI204,1,dorothea,
SP1,IFNGR1,1,dorothea,
SP1,IGF1R,1,dorothea,
SP1,IGF2,1,dorothea,
SP1,IGFBP3,1,dorothea,
SP1,IGFBP4,1,dorothea,
SP1,IMPDH2,1,dorothea,
SP1,INSR,1,dorothea,
SP1,IRS2,1,dorothea,
SP1,ITGAD,1,dorothea,
SP1,ITGAV,-1,dorothea,
SP1,JUN,1,dorothea,
SP1,KDR,-1,dorothea,
SP1,KIF2C,1,dorothea,
SP1,KIT,1,dorothea,
SP1,KLF8,1,dorothea,
SP1,KRT18,1,dorothea,
SP1,KRT19,1,dorothea,
SP1,LCAT,1,dorothea,
SP1,LDHA,1,dorothea,
SP1,LDLR,1,dorothea,
SP1,LRP5,1,dorothea,
SP1,LTC4S,1,dorothea,
SP1,MAT2A,1,dorothea,
SP1,MAT2B,1,dorothea,
SP1,MCL1,1,dorothea,
SP1,MCTS1,1,dorothea,
SP1,MME,1,dorothea,
SP1,MMP11,1,dorothea,
SP1,MMP14,1,dorothea,
SP1,MMP2,1,dorothea,
SP1,MPG,1,dorothea,
SP1,MYBL1,1,dorothea,
SP1,MYBL2,1,dorothea,
SP1,NFKB1,1,dorothea,
SP1,NFKB2,1,dorothea,
SP1,NOL7,1,dorothea,
SP1,NQO2,1,dorothea,
SP1,NR3C1,1,dorothea,
SP1,ODC1,1,dorothea,
SP1,PAX6,1,dorothea,
SP1,PCNA,1,dorothea,
SP1,PDHA1,1,dorothea,
SP1,PIM1,1,dorothea,
SP1,PLAT,1,dorothea,
SP1,PLAUR,1,dorothea,
SP1,POLB,-1,dorothea,
SP1,PRKCE,-1,dorothea,
SP1,PSEN1,1,dorothea,
SP1,PTK6,1,dorothea,
SP1,PTTG1,1,dorothea,
SP1,RARA,1,dorothea,
SP1,RB1,1,dorothea,
SP1,REL,1,dorothea,
SP1,RELA,1,dorothea,
SP1,RORA,1,dorothea,
SP1,RPS3A1,1,dorothea,
SP1,SIGIRR,1,dorothea,
SP1,SKP2,1,dorothea,
SP1,SLC19A1,1,dorothea,
SP1,SLC25A5,1,dorothea,
SP1,SMAD4,1,dorothea,
SP1,SMPD1,1,dorothea,
SP1,SOCS1,1,dorothea,
SP1,SOD1,1,dorothea,
SP1,SOD2,-1,dorothea,
SP1,SP3,1,dorothea,
SP1,SPN,1,dorothea,
SP1,SPP1,1,dorothea,
SP1,SPRY2,1,dorothea,
SP1,STAR,1,dorothea,
SP1,STARD3,1,dorothea,
SP1,STK11,1,dorothea,
SP1,TAF7,1,dorothea,
SP1,TCN2,1,dorothea,
SP1,TGFA,1,dorothea,
SP1,TGFB1,1,dorothea,
SP1,TGFBR2,1,dorothea,
SP1,THBD,1,dorothea,
SP1,TIMP1,1,dorothea,
SP1,TIMP2,1,dorothea,
SP1,TINF2,1,dorothea,
SP1,TMPO,1,dorothea,
SP1,TNF,1,dorothea,
SP1,TNNC1,1,dorothea,
SP1,TPMT,1,dorothea,
SP1,TRP53,1,dorothea,
SP1,TYMS,1,dorothea,
SP1,UBC,1,dorothea,
SP1,UGDH,1,dorothea,
SP1,UNG,1,dorothea,
SP1,UTRN,1,dorothea,
SP1,VAMP2,1,dorothea,
SP1,VIM,1,dorothea,
SP1,WT1,1,dorothea,
SP1,XIAP,1,dorothea,
SP1,YY1,1,dorothea,
SP2,DNMT3B,1,dorothea,
SP2,RFX1,1,dorothea,
SP2,ARHGEF1,1,dorothea,
SP2,BCAS3,1,dorothea,
SP2,CHD8,1,dorothea,
SP2,HNRNPUL1,1,dorothea,
SP2,JUP,1,dorothea,
SP2,MON1B,1,dorothea,
SP2,NFYC,1,dorothea,
SP2,NUP214,1,dorothea,
SP2,RERE,1,dorothea,
SP2,RFWD3,1,dorothea,
SP2,SAP130,1,dorothea,
SP2,SCAF8,1,dorothea,
SP2,SOD2,1,dorothea,
SP2,USP16,1,dorothea,
SP2,ZFP768,1,dorothea,
SP2,ZSCAN25,1,dorothea,
SP3,ABCA1,-1,dorothea,
SP3,ADGRE5,1,dorothea,
SP3,AGTR1A,1,dorothea,
SP3,ALPL,1,dorothea,
SP3,CAR9,1,dorothea,
SP3,CCND1,1,dorothea,
SP3,CD2AP,1,dorothea,
SP3,CDKN2B,1,dorothea,
SP3,CDKN2D,1,dorothea,
SP3,CTSB,1,dorothea,
SP3,CYP27A1,1,dorothea,
SP3,DNASE2A,1,dorothea,
SP3,EAPP,-1,dorothea,
SP3,ETF1,-1,dorothea,
SP3,F2,1,dorothea,
SP3,F2R,1,dorothea,
SP3,IGFBP3,1,dorothea,
SP3,ITGAD,1,dorothea,
SP3,ITGAV,1,dorothea,
SP3,KDR,1,dorothea,
SP3,LCAT,1,dorothea,
SP3,LTC4S,1,dorothea,
SP3,MMP2,1,dorothea,
SP3,MSH6,1,dorothea,
SP3,MYC,1,dorothea,
SP3,MYCN,1,dorothea,
SP3,NOS3,1,dorothea,
SP3,NOX4,1,dorothea,
SP3,PLAT,1,dorothea,
SP3,PLAUR,1,dorothea,
SP3,RORA,1,dorothea,
SP3,SLC1A3,1,dorothea,
SP3,TCN2,1,dorothea,
SP3,TIMP1,1,dorothea,
SP3,TIMP2,1,dorothea,
SP3,TNF,1,dorothea,
SP3,TPMT,1,dorothea,
SP3,UBC,1,dorothea,
SP3,UTRN,1,dorothea,
SP4,CCND1,1,dorothea,
SP4,ERBB2,1,dorothea,
SP4,KDR,1,dorothea,
SP4,YY1,1,dorothea,
SP4,RNF38,1,dorothea,
SP4,ZFP131,1,dorothea,
SP4,APOE,1,dorothea,
SP4,ASAH1,1,dorothea,
SP4,BAZ2B,1,dorothea,
SP4,BICRAL,1,dorothea,
SP4,CCDC114,1,dorothea,
SP4,CDC42EP4,1,dorothea,
SP4,CFL1,1,dorothea,
SP4,DDX54,1,dorothea,
SP4,DLC1,1,dorothea,
SP4,FCHO1,1,dorothea,
SP4,GPR137,1,dorothea,
SP4,GTF2A1,1,dorothea,
SP4,HNRNPA3,1,dorothea,
SP4,HYOU1,1,dorothea,
SP4,ILF3,1,dorothea,
SP4,JADE1,1,dorothea,
SP4,KANSL1,1,dorothea,
SP4,KCNC3,1,dorothea,
SP4,KCNIP2,1,dorothea,
SP4,LTBP4,1,dorothea,
SP4,MAD2L2,1,dorothea,
SP4,MAN2A1,1,dorothea,
SP4,MAT2B,1,dorothea,
SP4,MGA,1,dorothea,
SP4,MUS81,1,dorothea,
SP4,MXI1,1,dorothea,
SP4,MYADM,1,dorothea,
SP4,NECTIN2,1,dorothea,
SP4,NFYC,1,dorothea,
SP4,NMT2,1,dorothea,
SP4,NR1H2,1,dorothea,
SP4,PCM1,1,dorothea,
SP4,PPFIA3,1,dorothea,
SP4,PSIP1,1,dorothea,
SP4,PTPN4,1,dorothea,
SP4,RABEP2,1,dorothea,
SP4,RERE,1,dorothea,
SP4,SAP130,1,dorothea,
SP4,SLC12A5,1,dorothea,
SP4,SLC1A5,1,dorothea,
SP4,SNX8,1,dorothea,
SP4,SP3,1,dorothea,
SP4,SPTBN4,1,dorothea,
SP4,STAG2,1,dorothea,
SP4,SYDE2,1,dorothea,
SP4,THRA,1,dorothea,
SP4,TMEM18,1,dorothea,
SP4,TRPM7,1,dorothea,
SP4,TSPAN9,1,dorothea,
SREBF1,ACACB,1,dorothea,
SREBF1,ACLY,1,dorothea,
SREBF1,FDFT1,1,dorothea,
SREBF1,FDPS,1,dorothea,
SREBF1,HK2,1,dorothea,
SREBF1,HMGCR,1,dorothea,
SREBF1,HMGCS1,1,dorothea,
SREBF1,HMOX1,1,dorothea,
SREBF1,INSIG1,1,dorothea,
SREBF1,IRS2,-1,dorothea,
SREBF1,LDLR,1,dorothea,
SREBF1,LRP1,-1,dorothea,
SREBF1,PCYT2,1,dorothea,
SREBF1,PIK3R3,1,dorothea,
SREBF1,SCD2,1,dorothea,
SREBF1,SQLE,1,dorothea,
SREBF2,ABCA1,-1,dorothea,
SREBF2,ACLY,1,dorothea,
SREBF2,ACOT7,1,dorothea,
SREBF2,FDFT1,1,dorothea,
SREBF2,HMGCR,1,dorothea,
SREBF2,INSIG1,1,dorothea,
SREBF2,LDLR,1,dorothea,
SREBF2,LRP1,-1,dorothea,
SREBF2,MTTP,-1,dorothea,
SREBF2,PCYT2,1,dorothea,
SREBF2,SQLE,1,dorothea,
SREBF2,STARD4,1,dorothea,
SRF,ACTB,1,dorothea,
SRF,DMD,1,dorothea,
SRF,FOS,1,dorothea,
SRF,SAMD4,1,dorothea,
STAT1,A2M,1,dorothea,
STAT1,ADAR,1,dorothea,
STAT1,AGFG2,-1,dorothea,
STAT1,AIM2,1,dorothea,
STAT1,APOE,1,dorothea,
STAT1,APP,1,dorothea,
STAT1,ATG4C,1,dorothea,
STAT1,B3GAT3,1,dorothea,
STAT1,BAX,1,dorothea,
STAT1,BRD8,1,dorothea,
STAT1,BST2,1,dorothea,
STAT1,CCND1,1,dorothea,
STAT1,CCND2,1,dorothea,
STAT1,CCND3,1,dorothea,
STAT1,CCR5,1,dorothea,
STAT1,CD40,1,dorothea,
STAT1,CDC7,-1,dorothea,
STAT1,CDKN1A,1,dorothea,
STAT1,CISH,1,dorothea,
STAT1,CREM,1,dorothea,
STAT1,CSF1,1,dorothea,
STAT1,CTSB,1,dorothea,
STAT1,CX3CL1,1,dorothea,
STAT1,DCLRE1C,1,dorothea,
STAT1,DDX50,1,dorothea,
STAT1,DIMT1,1,dorothea,
STAT1,EARS2,1,dorothea,
STAT1,EDEM2,1,dorothea,
STAT1,EGFR,1,dorothea,
STAT1,EGLN3,1,dorothea,
STAT1,EIF2AK1,1,dorothea,
STAT1,EIF2AK2,1,dorothea,
STAT1,EIF2AK3,1,dorothea,
STAT1,ELP3,1,dorothea,
STAT1,FBXO5,1,dorothea,
STAT1,FGFR3,-1,dorothea,
STAT1,FOS,1,dorothea,
STAT1,GATA3,1,dorothea,
STAT1,GLS,1,dorothea,
STAT1,GREB1,1,dorothea,
STAT1,GSTK1,1,dorothea,
STAT1,H2-BL,1,dorothea,
STAT1,H2-DMA,1,dorothea,
STAT1,H2-Q5,1,dorothea,
STAT1,HCFC1,-1,dorothea,
STAT1,HDAC7,1,dorothea,
STAT1,HMOX1,1,dorothea,
STAT1,HSP90AA1,-1,dorothea,
STAT1,HSPB1,1,dorothea,
STAT1,ICAM1,1,dorothea,
STAT1,IGF1,1,dorothea,
STAT1,IGFBP3,1,dorothea,
STAT1,IGFLR1,1,dorothea,
STAT1,IL6ST,1,dorothea,
STAT1,INO80,1,dorothea,
STAT1,IRF2,1,dorothea,
STAT1,IRF9,1,dorothea,
STAT1,ISG15,1,dorothea,
STAT1,ISG20,1,dorothea,
STAT1,JAK2,1,dorothea,
STAT1,JUN,1,dorothea,
STAT1,JUNB,1,dorothea,
STAT1,KIF2A,1,dorothea,
STAT1,KRT17,1,dorothea,
STAT1,LAP3,1,dorothea,
STAT1,LY96,1,dorothea,
STAT1,MAN1A,1,dorothea,
STAT1,MAT2A,1,dorothea,
STAT1,MCL1,1,dorothea,
STAT1,MED16,1,dorothea,
STAT1,MET,1,dorothea,
STAT1,MTMR9,1,dorothea,
STAT1,MUC1,1,dorothea,
STAT1,MVP,1,dorothea,
STAT1,MYC,1,dorothea,
STAT1,MYD88,1,dorothea,
STAT1,NAA35,-1,dorothea,
STAT1,OAS1C,1,dorothea,
STAT1,OAS2,1,dorothea,
STAT1,PARP14,1,dorothea,
STAT1,PIM1,1,dorothea,
STAT1,PLSCR1,1,dorothea,
STAT1,PLSCR2,1,dorothea,
STAT1,PML,1,dorothea,
STAT1,PPARA,1,dorothea,
STAT1,PPIP5K2,1,dorothea,
STAT1,PRKCE,-1,dorothea,
STAT1,PROS1,1,dorothea,
STAT1,PSMB9,1,dorothea,
STAT1,PTTG1IP,1,dorothea,
STAT1,PWP2,1,dorothea,
STAT1,RBAK,1,dorothea,
STAT1,REV3L,1,dorothea,
STAT1,RIPK1,1,dorothea,
STAT1,RNF213,1,dorothea,
STAT1,S100A10,1,dorothea,
STAT1,SBNO2,1,dorothea,
STAT1,SCARB1,1,dorothea,
STAT1,SEMA4B,1,dorothea,
STAT1,SMARCA4,1,dorothea,
STAT1,SNRNP27,1,dorothea,
STAT1,SOCS2,1,dorothea,
STAT1,SOCS4,1,dorothea,
STAT1,SOCS6,1,dorothea,
STAT1,SOCS7,1,dorothea,
STAT1,STAT2,1,dorothea,
STAT1,STAT3,1,dorothea,
STAT1,TAP1,1,dorothea,
STAT1,TIMP1,1,dorothea,
STAT1,TRIM25,1,dorothea,
STAT1,UBR1,1,dorothea,
STAT1,VEGFA,1,dorothea,
STAT1,VEGFC,1,dorothea,
STAT1,VEGFD,1,dorothea,
STAT1,VPS33B,1,dorothea,
STAT1,WARS,1,dorothea,
STAT1,ZC3HAV1,1,dorothea,
STAT1,ZFP1,1,dorothea,
STAT1,ZFP12,1,dorothea,
STAT1,ZFP128,1,dorothea,
STAT1,ZFP13,1,dorothea,
STAT1,ZFP169,1,dorothea,
STAT1,ZFP251,1,dorothea,
STAT1,ZFP282,1,dorothea,
STAT1,ZFP30,1,dorothea,
STAT1,ZFP354A,1,dorothea,
STAT1,ZFP367,-1,dorothea,
STAT1,ZFP398,1,dorothea,
STAT1,ZFP61,1,dorothea,
STAT1,ZFP612,1,dorothea,
STAT1,ZFP655,1,dorothea,
STAT1,ZFP689,1,dorothea,
STAT1,ZFP746,1,dorothea,
STAT1,ZFP777,1,dorothea,
STAT1,ZFP786,1,dorothea,
STAT1,ZFP9,1,dorothea,
STAT1,ZFP961,1,dorothea,
STAT2,BST2,1,dorothea,
STAT2,CFB,1,dorothea,
STAT2,IRF1,1,dorothea,
STAT2,OAS1C,1,dorothea,
STAT2,OAS2,1,dorothea,
STAT2,PML,1,dorothea,
STAT3,A2M,1,dorothea,
STAT3,BIRC3,1,dorothea,
STAT3,BIRC5,1,dorothea,
STAT3,CCND1,1,dorothea,
STAT3,CCND2,1,dorothea,
STAT3,CCND3,1,dorothea,
STAT3,CDK4,1,dorothea,
STAT3,CDKN1A,1,dorothea,
STAT3,CFB,1,dorothea,
STAT3,CHIL1,1,dorothea,
STAT3,CISH,1,dorothea,
STAT3,COPS5,1,dorothea,
STAT3,CSRP1,1,dorothea,
STAT3,EGFR,1,dorothea,
STAT3,ETV6,1,dorothea,
STAT3,HMOX1,1,dorothea,
STAT3,HSPB1,1,dorothea,
STAT3,IFNAR1,1,dorothea,
STAT3,IGF1,1,dorothea,
STAT3,IL6ST,1,dorothea,
STAT3,IRF1,1,dorothea,
STAT3,JUNB,1,dorothea,
STAT3,KLF11,1,dorothea,
STAT3,LTBP1,-1,dorothea,
STAT3,MCL1,1,dorothea,
STAT3,MUC1,1,dorothea,
STAT3,MYD88,1,dorothea,
STAT3,PIM1,1,dorothea,
STAT3,PTPN13,1,dorothea,
STAT3,ROR1,1,dorothea,
STAT3,RORA,1,dorothea,
STAT3,S100A11,1,dorothea,
STAT3,SOCS1,1,dorothea,
STAT3,STAT1,1,dorothea,
STAT3,TIMP1,1,dorothea,
STAT3,USP7,-1,dorothea,
STAT3,VEGFB,1,dorothea,
STAT3,ZFP36,1,dorothea,
